grad_inc_mean/t=0,grad_inc_mean/t=1,grad_inc_mean/t=2,grad_inc_mean/t=3,grad_inc_mean/t=4,grad_inc_mean/t=5,grad_inc_mean/t=6,grad_inc_mean/t=7,grad_inc_mean/t=8,grad_inc_mean/t=9,grad_inc_mean/t=10,grad_inc_mean/t=11,grad_inc_mean/t=12,grad_inc_mean/t=13,grad_inc_mean/t=14,grad_inc_mean/t=15,grad_inc_mean/t=16,grad_inc_mean/t=17,grad_inc_mean/t=18,grad_inc_mean/t=19,grad_inc_mean/t=20,grad_inc_mean/t=21,grad_inc_mean/t=22,grad_inc_mean/t=23,grad_inc_mean/t=24,grad_inc_mean/t=25,grad_inc_mean/t=26,grad_inc_mean/t=27,grad_inc_mean/t=28,grad_inc_mean/t=29,grad_inc_mean/t=30,grad_inc_mean/t=31,grad_inc_mean/t=32,grad_inc_mean/t=33,grad_inc_mean/t=34,grad_inc_mean/t=35,grad_inc_mean/t=36,grad_inc_mean/t=37,grad_inc_mean/t=38,grad_inc_mean/t=39,grad_inc_mean/t=40,grad_inc_mean/t=41,grad_inc_mean/t=42,grad_inc_mean/t=43,grad_inc_mean/t=44,grad_inc_mean/t=45,grad_inc_mean/t=46,grad_inc_mean/t=47
1.7272160664176703e-11,6.807900205308954e-11,4.53062179581927e-11,1.1049828749935945e-11,-3.892700800515975e-11,2.653154000297646e-11,-2.4234692863350882e-11,1.0617407637460127e-11,-2.570587211289947e-11,-2.2035737738798956e-11,1.300012766175626e-11,2.1775957743691917e-11,4.402361858927367e-13,4.013803428369357e-11,-5.490786655540765e-11,-5.689800306286589e-11,1.695469180581705e-11,2.8367536596149488e-11,-3.009540604579683e-11,4.8172751513419784e-12,4.1534118832368466e-11,2.9305809103955844e-11,1.362163288131325e-11,6.633680171941871e-12,4.303459244164971e-11,-2.863184469432334e-11,7.771948243733656e-12,-7.512205379899124e-12,1.1906885299130106e-11,5.06483903786668e-12,4.8567979848419686e-11,-9.151005095336398e-12,-1.522859332297746e-11,-2.7198697596593542e-11,-1.8320850341481057e-11,2.4633915868822716e-12,2.1629483364992052e-11,-2.6569842214150234e-11,-1.0369876288178722e-12,-1.2595058263028958e-11,-5.050161513729237e-11,-1.0002646700852278e-10,-5.7178975159575284e-12,-2.12513242230035e-11,1.945280703357382e-11,6.507413942437657e-11,-6.023026235028056e-11,6.047964809354782e-11
-2.7678178577917706e-11,4.791105965631694e-12,2.977822811084104e-11,2.3215556563511547e-11,-1.211084210558008e-11,7.296870460795333e-11,6.764089042121373e-11,-8.387326290202578e-11,-1.4392195850368885e-11,-1.4923969220659594e-11,7.453952440461805e-11,-5.1030373158012143e-11,-5.2673720934894184e-11,2.9381531666068465e-11,-1.1780043394494755e-11,-5.764854046777077e-11,-3.088330559764198e-11,-9.126256398082168e-12,1.1967836298395547e-11,-7.134508817913835e-12,2.4841428324605288e-11,1.73298457150087e-11,1.7207170519328803e-11,3.161749532978917e-11,-1.619778135518524e-12,-3.5935817096798395e-12,2.3013749677038044e-11,-1.114508032938497e-11,4.341295553656599e-11,4.659944387927685e-11,-7.56545329939171e-12,-1.989025985022878e-11,-8.207756628100381e-12,-6.7363024466496355e-12,9.908726653837345e-12,4.6504875398942124e-11,3.2612859279734874e-11,1.5708728272507773e-11,2.4874860063222278e-11,-4.102061799829714e-11,1.374106334843811e-11,1.5285080337022342e-11,-6.954559088515523e-11,-4.896632745260093e-11,9.99192733602087e-12,4.1053165790422556e-11,-7.216469978076862e-11,2.1401953005331743e-11
-2.003802020076409e-11,4.179861650822074e-12,-2.4897924289710758e-11,-4.6542590917832516e-11,3.839619013912785e-11,-4.9338047812893663e-11,1.481084881028755e-11,-3.556230990826407e-11,-6.038677377294906e-11,2.5719598383865745e-11,-3.811327829569617e-11,5.8425127626540425e-12,-1.7103968117934407e-11,-3.4752556207308566e-11,-4.0837819384542514e-11,2.8363766703031325e-11,-7.691965262918678e-13,4.38587318571909e-12,1.9187144712633423e-11,-1.3696074574447e-11,-6.024980881355726e-11,-4.208564421992253e-12,1.8840335985423736e-11,1.5269915731723048e-11,-9.75632832817928e-12,-1.2714040535508171e-12,-1.4516169004408864e-11,-2.428437689895848e-11,2.5454148384690277e-11,3.6692390593842657e-11,-2.649719214377746e-11,2.638813754511639e-11,-4.066404936078936e-13,-2.6727429990008974e-11,-2.546337458201049e-12,-4.030042585132595e-11,3.8093543799853536e-11,-1.7774727022898177e-11,3.199346857626008e-11,5.499784683744626e-11,1.2741841121191956e-11,6.062206191398842e-11,-2.8575231722899426e-11,-1.2808913213617968e-11,-6.332313943728367e-11,7.713180246667998e-11,7.836975649096461e-11,1.1413703503330358e-10
-1.0626361828269409e-10,9.912892330683645e-12,1.2891872665921631e-11,-2.41212115292894e-11,-7.277096972885466e-11,-3.2829210849037426e-11,3.6186514977849904e-11,5.0656573755241395e-11,2.700863916124782e-11,-5.196949445489568e-12,-3.6895963793188335e-11,-2.733686383552527e-11,-4.402615395560348e-12,5.336892154330906e-11,1.6047773356508142e-11,1.1054427018053398e-12,-8.447988068398827e-12,-2.3179687826250646e-11,8.555850030935927e-12,1.5268558400526724e-11,-6.22618908531087e-12,-2.0461809420569724e-11,5.081786438689273e-12,-5.672084639865175e-12,2.8087873845788487e-12,1.3376152222694274e-11,-2.152174366980396e-11,1.9013689482126997e-11,5.293812562902446e-12,5.321677117991366e-12,-2.250851606707603e-11,1.1338244818755207e-11,-5.409730038609903e-12,-2.0205700067410554e-11,7.558462953003186e-12,1.8342037638755678e-11,-1.393964256454357e-11,6.7875358857925025e-12,-9.073967328769465e-12,1.8697391498423585e-11,1.668164720926657e-11,3.418589267423485e-11,-3.062076923918175e-11,-2.552291052432943e-11,-6.408421408619651e-11,6.901150798958962e-11,-1.0429917104371813e-11,4.2154896271635935e-11
-2.317279767746702e-11,9.851622119508487e-12,1.1151356800289558e-11,-1.543447372043959e-11,2.3826303980816818e-11,-5.0132272597744646e-12,-3.6732366917209833e-11,-5.304234396370535e-11,-1.4149853127165204e-11,-2.2355423309654993e-11,-1.1601156539482908e-11,2.9325912149733865e-11,-6.006995413579002e-12,5.476161041848384e-11,6.00749474368682e-12,-1.3098824008919477e-11,-3.732803957385604e-11,-4.693484051187079e-11,-3.6502414894365276e-11,2.1534339223972883e-11,1.7182012037324396e-11,1.6619206511885038e-11,3.490659057367949e-12,-1.8178307506351352e-11,3.3815089355934804e-11,-2.43029057080355e-11,2.8751172834288542e-11,3.537134198081112e-12,5.756375020984632e-11,-2.5951410411367654e-11,3.433839937599328e-11,7.943827558272807e-11,-3.40262332564184e-12,-5.0523246123002303e-11,5.296320210990394e-13,8.971851427087711e-12,-6.484263434996662e-12,-5.217178104184484e-12,2.9002688960016423e-11,9.039542600973762e-12,-2.2243447692586596e-11,3.1273540098492665e-12,2.8897580422963463e-12,-7.035004269583174e-11,1.3245595817635754e-11,-3.899031095244616e-11,8.683986468366542e-11,2.2434078374820718e-11
9.380275039679065e-12,2.7652913211156335e-11,2.768763843292412e-11,-5.320020089703418e-12,-3.146164951685547e-11,2.8859337288547477e-11,-1.524729837682474e-11,1.1884725904882834e-11,-2.3647075886985285e-11,-3.259871180221586e-11,1.713458030613999e-11,2.3793604116856667e-11,-5.712868090064574e-12,2.7541693742932142e-11,-6.032946180587175e-11,-5.699710804579837e-11,1.0427080656396686e-11,3.026730650095476e-11,-3.487177583003134e-11,3.631437093562012e-12,4.167199808799759e-11,3.1628184018875095e-11,1.5746500873541132e-11,9.840006462292554e-12,4.1183742967947814e-11,-2.994851079204192e-11,7.983494784284673e-12,-6.403522324003346e-12,1.1352391349755145e-11,5.719684177446805e-12,4.8366669608001325e-11,-9.052952450383222e-12,-1.518657270676371e-11,-2.7277793022451602e-11,-1.8328479017070365e-11,3.3087520187269486e-12,2.1684144755601415e-11,-2.6440737075512278e-11,-8.027944463749964e-13,-1.2448505416319562e-11,-5.052800563486742e-11,-9.955224938867017e-11,-4.954814902653504e-12,-2.136177063067907e-11,2.009635951756551e-11,6.519872045245153e-11,-5.968165827064266e-11,6.170068399490219e-11
-5.0440304843933e-11,2.8114786183720152e-11,4.7925338952821677e-11,4.724971423751177e-11,-1.3019619873847032e-11,8.193088196273373e-11,6.218172969548743e-11,-7.957972873437096e-11,-1.0735156899900993e-11,-8.926851084890296e-12,7.387879654135055e-11,-4.080535349714836e-11,-5.246000913055096e-11,3.327590924525258e-11,-9.595929246251848e-12,-5.825401197978476e-11,-3.27203310113367e-11,-1.3464877675828696e-11,1.1884551396574203e-11,-9.715982998431474e-12,1.406969591932957e-11,1.569743054205334e-11,1.5759880187877882e-11,3.184697882021601e-11,1.3639185461840069e-12,6.443683557939273e-13,2.167150636768089e-11,-1.5270816451183648e-11,4.325351714888794e-11,4.768686487976894e-11,-7.056469182614994e-12,-1.9361218775386473e-11,-7.321303768484162e-12,-9.446541165317603e-12,9.407789925553441e-12,4.697810559958148e-11,3.2274335693446656e-11,1.6299431114321355e-11,2.465275300998926e-11,-4.151290293464434e-11,1.3067296883121254e-11,1.479744533626368e-11,-6.991589628717872e-11,-4.963004624510785e-11,9.523096427089495e-12,4.059158593409232e-11,-7.249863878025574e-11,2.162127539980791e-11
2.3592312908571194e-11,-2.4279851081694025e-11,-4.210938624471731e-11,-3.120270708922242e-11,2.4966306811332497e-11,-6.404187218413614e-11,4.493873856438698e-12,-4.8662273916033275e-11,-4.862953418046739e-11,3.002760001293578e-11,-4.5785780382829965e-11,1.697144366947299e-11,-9.085949960076898e-12,-3.5203674640351266e-11,-5.0006614904405614e-11,2.8356163565744833e-11,-3.808813240178934e-12,9.980361046440841e-12,1.6426648878207606e-11,-1.1283597469364926e-11,-5.989731717119102e-11,-3.921228577048141e-12,1.82196043803836e-11,1.6068435096469212e-11,-1.2757808871334009e-11,-4.1168265595643094e-13,-1.0251752830632326e-11,-2.3663360057427217e-11,2.5469094683515946e-11,3.654402799387078e-11,-2.6972890935653633e-11,2.62484823386137e-11,2.12995845089042e-13,-2.5570633246782204e-11,-2.6640899419117288e-12,-3.9480160691296594e-11,3.7999510798388374e-11,-1.739071605139646e-11,3.212496679511028e-11,5.540164510898749e-11,1.3147827289492713e-11,6.07043633312523e-11,-2.8421741081665775e-11,-1.2545884188873263e-11,-6.387922705275573e-11,7.69888727965078e-11,7.736037906932625e-11,1.123047004167751e-10
-1.0074416961213791e-10,5.245444342754678e-12,8.383316688310117e-12,-2.896691245318315e-11,-6.638301583053638e-11,-3.428394576328356e-11,4.044613178225573e-11,5.2615436194181925e-11,2.685332591016705e-11,4.583925431664177e-13,-2.502597352654195e-11,-2.843615137631883e-11,-8.728719710714875e-13,5.3363213248075735e-11,1.7636613339561402e-11,6.192718152899519e-12,-8.677550544741315e-12,-2.592270140138674e-11,7.889762171509851e-12,1.306766243262946e-11,-6.564276771871333e-12,-2.007715225644369e-11,6.013882373695096e-12,-4.279705170085901e-12,4.454610586412657e-12,1.1331820210504637e-11,-2.2469665409935404e-11,1.8977309739889525e-11,6.1314713379089155e-12,5.090913520368624e-12,-2.3676417221787668e-11,1.3219065498044906e-11,-4.339744813911785e-12,-1.9128708737714573e-11,8.849518591170825e-12,1.6751816455136065e-11,-1.3258817233800859e-11,5.9044727705859184e-12,-8.98190647577728e-12,1.8854426653149835e-11,1.6848916760638927e-11,3.4077100618811884e-11,-3.0282724653954064e-11,-2.5340114413978736e-11,-6.440726599592875e-11,6.886621813935148e-11,-1.059525650215236e-11,4.104229028424023e-11
-6.126189443410115e-12,-4.4541924049157393e-11,2.2027746749628606e-11,-1.3055287577916271e-11,5.431232667767147e-11,-1.2937829478584893e-11,2.8864948573666968e-11,-2.1588199689667064e-11,-4.724034551194385e-11,2.0118741366316757e-11,-1.744935456850781e-11,2.9403681029881204e-11,1.7501098896959015e-11,2.532835076208624e-13,-8.578927400209528e-12,5.1557247079188244e-11,7.706118667036323e-12,-2.7044861394455385e-11,-9.064310591450319e-12,9.797259436310763e-12,-1.0921802886837789e-11,-4.964751162929219e-12,-3.890568443792373e-12,-1.6364902196363305e-11,1.558512270421559e-11,1.5834794936565035e-11,2.3719028355932898e-11,-1.8570703760314927e-12,-3.703274397227436e-11,9.190906765173904e-12,-6.911594862836198e-12,6.288658692500723e-12,-1.4675420423560996e-11,1.7029948964434657e-11,2.058135240421399e-11,1.652671577352374e-11,2.0959721672518975e-11,-2.0595110917666212e-12,-2.4328254644620044e-11,2.6718979007105014e-11,-1.2023550807751946e-11,-6.9180145130316236e-12,1.1699110262954591e-11,1.625229638951123e-11,2.5079255574213383e-11,-1.993439796388618e-11,4.75634292780658e-11,-8.470282511074937e-11
2.1948125088534103e-11,6.281573331586203e-11,-7.304510302285074e-11,-3.0052950872879335e-11,1.960337807586569e-11,3.18413250378648e-11,1.2696635225812701e-11,-1.9578821781110003e-11,9.620626667163516e-12,3.7158723748062077e-11,2.877796802700968e-11,3.5225690527852046e-12,1.4615746779728886e-12,9.176238079802602e-12,-6.591440755193702e-12,2.0669426672655842e-11,2.433156523022354e-11,-7.501657918150809e-12,3.0507986802226204e-12,-3.3916779997228324e-13,-4.67284939012935e-13,9.472130935205096e-12,1.5057859638725698e-11,1.7769611196296307e-11,1.4043700387274197e-11,2.6344696895397897e-11,1.638441274778087e-11,1.0067955824706196e-11,-2.7850321437663733e-12,-3.5261939151968806e-11,3.5545182235172265e-12,-1.7112785497716802e-11,-4.951175374893134e-12,-5.557814944630707e-12,2.1983650218445867e-12,2.6643497719458298e-12,4.276504111440814e-11,-1.526480374867748e-11,8.632155485091996e-12,2.919745305601757e-11,-2.5000299047503854e-11,-1.0570868399353795e-11,-4.534416522673187e-11,3.1993733864360094e-11,-2.1205905733335177e-12,4.4896246562818787e-11,-5.3646481046224665e-12,-9.687822434112717e-11
-1.0079254404899824e-11,-3.4532547515852564e-11,1.4568912997083846e-11,-3.634953581533463e-11,-5.51766230817917e-11,-4.987827863433451e-11,4.623162761858229e-12,4.4781629262932854e-11,-2.8902986547704517e-11,-7.2510513386348505e-12,6.870625656248084e-11,-5.630815131243764e-11,2.153715858931339e-11,-4.392931594422392e-12,-5.316625684261505e-12,1.9539070542839068e-11,-4.898379818757528e-11,9.227570134269684e-12,1.9680852191487802e-11,-4.4664199878495936e-11,1.0486388471209093e-11,-7.0023214278365025e-12,-3.7252378175239664e-11,2.6776907112909163e-11,-1.09129835960231e-11,-1.0435038824678257e-11,8.61171946286733e-12,-7.302373577104424e-12,-1.3392215609717313e-11,1.17407465377084e-11,-9.216359847186581e-12,-7.1468570388024666e-12,3.737673614657131e-12,-9.999655419637315e-12,1.5993655212689246e-11,-1.0405754083670855e-11,3.707792676180668e-11,7.39036421220421e-12,2.1986932287405044e-11,-3.843292483274119e-11,5.01598791523437e-12,5.42349805845317e-11,-1.7840995258817003e-11,1.72847433066807e-11,-3.203583893144594e-11,4.4016182023050066e-11,4.1661995298117543e-11,1.1735449162876666e-10
-1.4327586234008138e-12,-2.3423429673195026e-11,-4.547009536051694e-12,5.263219288547366e-11,-1.9251453044614015e-11,-2.3335929957014338e-11,-6.727099539950342e-11,2.3535077723515467e-11,4.214160908544268e-11,-1.2952140843606677e-11,-2.3779531845889313e-11,-2.9125652122508882e-12,-4.247730032156656e-11,-2.503338869847518e-12,-5.466129087917761e-12,-2.086890465308457e-11,-1.2254259307633332e-11,-1.8943041381569856e-11,-9.387378113095629e-12,1.3733823477349524e-11,1.8385651376454996e-11,3.8827575265827104e-11,-3.21931022033415e-11,-1.4540969904642245e-12,-1.5054335217976212e-11,1.546256517532657e-12,-2.6868476635251048e-11,-1.1153861397530298e-11,3.911525829607486e-12,1.8874692825342387e-11,4.058637440705104e-11,2.097335594039518e-12,-2.0325428216473576e-11,6.57107867115246e-12,-2.089649234367348e-11,-8.233726746524852e-12,-8.193208473944921e-12,7.967817698094883e-12,-2.7006473507311665e-11,-1.1203568078549895e-11,3.741416985445005e-11,-5.074004314388332e-11,3.707388381001502e-12,2.189479764346998e-11,-7.164429711113682e-11,-3.387137288732272e-11,9.739288621315934e-11,1.1297932518151009e-10
5.529408882895374e-12,8.977892870460232e-11,3.7488392886604564e-11,-2.2516641124316076e-11,-5.224613888047692e-11,-3.239896846348112e-11,-1.93710566826118e-11,3.2740881004682805e-11,3.866921268062815e-11,1.7645437629100248e-11,-2.086612897090162e-11,3.068019866254914e-12,-1.7683656264304554e-11,4.341803756534453e-11,-3.3970692622590814e-12,1.9365150954048497e-11,1.6582457693898237e-11,-2.8792560701558292e-11,-1.3023845738867045e-11,5.129457853367159e-11,-3.278787030418105e-11,-1.0750705781517451e-11,1.6520625325355897e-11,4.791677941538212e-11,5.53563079236501e-12,-3.0577257341913884e-11,-4.6202721658044194e-11,1.1387857457762387e-11,-7.50271081934583e-13,4.8456811018573955e-12,-2.81466793489518e-11,2.3727405255417963e-11,-2.1410696653798087e-11,1.0537361953998871e-11,9.041397873585116e-12,-2.5717567037154236e-11,-2.734005379394784e-11,2.388364762347964e-12,-6.296268546913966e-12,-2.7489787592730517e-11,-3.737663278170871e-11,4.768832125587324e-12,7.422323185848045e-12,-1.7064103192524185e-11,-8.072869339551034e-11,1.3942490062533245e-11,-4.9401073072437096e-11,1.1670512442212826e-10
-2.8123567484367262e-11,-5.251662545076665e-11,1.7374204357784706e-11,-7.0340673433916155e-12,4.169835849660847e-11,-1.150977811931287e-11,2.0523341301755136e-11,-2.1848064101052505e-11,-5.167135949896862e-11,1.611817763019722e-11,-1.9688970753466682e-11,2.0488389810584108e-11,1.472785093360305e-11,2.6316351373786766e-12,-5.2331161141242705e-12,4.744258635907238e-11,4.533406872606811e-12,-2.5463192328438627e-11,-1.1436667295463087e-11,5.844324596312495e-12,-9.920400062466561e-12,-6.632859122543259e-12,-3.336649346427282e-12,-1.727636122989592e-11,1.489598058286033e-11,1.5308701807318665e-11,2.3312899596599953e-11,-2.5393949202154853e-12,-3.751741118821788e-11,8.820647882626305e-12,-7.356343456767136e-12,5.750759984721994e-12,-1.513789280298489e-11,1.645858558057188e-11,2.0119372444334067e-11,1.5993841798201922e-11,2.0437391013471727e-11,-2.802646110432164e-12,-2.506445208003359e-11,2.6177414633016433e-11,-1.2856644695766779e-11,-7.762899577761572e-12,1.0526781322107516e-11,1.4981458416500956e-11,2.3649716264114848e-11,-2.2425650354874574e-11,4.3982163341072294e-11,-9.069736091093056e-11
2.8602041381689613e-11,5.1993553321305826e-11,-5.179585915195626e-11,-3.074677854248033e-11,2.054439972238345e-11,1.6428826397886695e-11,1.8716578997075413e-11,-1.9685973333307152e-11,1.5032228125646078e-11,3.2540602112544995e-11,2.538415687466399e-11,-7.301534966413031e-13,1.8892381658714047e-12,4.662597136465537e-12,-3.9619594571482754e-12,2.0657415448982974e-11,2.4018948849158244e-11,-7.192610922764891e-12,2.4428697027994794e-14,9.927224503278798e-13,1.123018854086833e-12,1.0082902268427076e-11,1.4745922116275666e-11,1.8019181843874592e-11,1.3841508509689113e-11,2.6128477324792785e-11,1.5816999568240455e-11,9.72748894261358e-12,-3.1773290634764787e-12,-3.5468742035804034e-11,3.914854142735778e-12,-1.7462415342826548e-11,-5.022259188783764e-12,-5.925781952211011e-12,1.6972199133150137e-12,2.246630635729815e-12,4.241690222526617e-11,-1.554547522580382e-11,8.255211579036496e-12,2.8879996171481707e-11,-2.5410973283953506e-11,-1.0944605807284664e-11,-4.583443786478939e-11,3.1275749595388135e-11,-2.808033773602837e-12,4.386396212049811e-11,-6.523677985547759e-12,-9.896721820475742e-11
-1.4154999100284169e-11,-3.13600360031869e-11,2.6836936832101995e-11,-3.1292350012897305e-11,-5.0053708067870227e-11,-5.05531855229873e-11,1.5804505721572456e-11,4.363322857451838e-11,-2.5824219618858752e-11,-3.0661051953632276e-12,6.1956808735726e-11,-5.153466428560935e-11,2.2491982977551497e-11,-5.326628097944352e-12,-5.00902770470927e-12,1.0403995641766451e-11,-4.785881085997709e-11,1.6313332957596374e-11,1.6807221714223203e-11,-4.7321860912579126e-11,9.134855838313814e-12,-6.837127501988602e-12,-3.75869816437521e-11,2.621065382631483e-11,-1.090359084780829e-11,-1.0309674726182644e-11,8.397167177449788e-12,-7.178958987343047e-12,-1.4208057653841414e-11,1.1580477569961143e-11,-8.93644558518079e-12,-6.980991677203143e-12,3.4973239665113156e-12,-1.0185640905397084e-11,1.5533796820985825e-11,-1.1525056463918699e-11,3.593845795164437e-11,6.810130926340618e-12,2.1472385953069147e-11,-3.932825114259901e-11,4.8464935827610834e-12,5.3864560874584715e-11,-1.8545473148314334e-11,1.6050799342661234e-11,-3.2414623825486955e-11,4.354545034429917e-11,4.0420708477399765e-11,1.1399772933167816e-10
-1.3827746894900658e-11,-6.562275425863651e-12,-1.2840322717207732e-12,5.994043791381317e-11,-2.1985211538463183e-11,-8.85311060512589e-12,-6.891423651295546e-11,2.177934960940911e-11,3.894128211892095e-11,-1.6793240408993906e-11,-2.9184422344325436e-11,-3.735961967334915e-12,-3.883926488839617e-11,-1.4485812579663719e-12,-1.1346055963431332e-11,-1.8690150698463682e-11,-1.3942011496896596e-11,-1.9338113922463154e-11,-1.3926237786315257e-11,1.2981657354547277e-11,1.5076566577073923e-11,3.306641776790756e-11,-2.552089852029689e-11,-5.776784644137626e-12,-9.530669783441087e-12,4.961566959018627e-12,-3.0114928521441916e-11,-1.2209288393015008e-11,5.9122257739142504e-12,1.865156222191596e-11,4.4277751264742795e-11,-1.2124359501537889e-12,-2.62472260069707e-11,7.438851878293479e-12,-2.2572107113545862e-11,-7.433537275461694e-12,-8.692550157106212e-12,1.2697734384983508e-11,-2.7736149161536414e-11,-1.1128869261869953e-11,3.768105855842104e-11,-5.239603391961567e-11,3.1222242496680013e-12,2.0344987558504473e-11,-7.275608138066871e-11,-3.495162120760419e-11,9.498995957247062e-11,1.0930570293844793e-10
6.726205116536117e-12,8.185742463342572e-11,2.4245275940185006e-11,-3.875932317648883e-11,-5.5913133159345924e-11,-3.1952434078403306e-11,-2.0778112445173795e-11,2.8685835498875994e-11,3.2467040945484736e-11,1.8057630703952666e-11,-1.882759448350883e-11,2.214410939455032e-12,-1.4297916770948665e-11,4.1588604569873337e-11,-3.1303241587109388e-12,2.5215491608935037e-11,1.6273922246728135e-11,-2.4758570528342742e-11,-1.422568049582552e-11,4.744528196556066e-11,-3.508319061859635e-11,-1.0763626619935864e-11,1.4524300834146211e-11,4.825663768132301e-11,4.183767280595576e-12,-3.0990859280175534e-11,-4.633240203009957e-11,1.0984952590236566e-11,-1.3185892168951786e-12,4.557311229639495e-12,-2.845457928456893e-11,2.3479044868240294e-11,-2.2003706547372313e-11,1.0135537069399887e-11,8.798112309276745e-12,-2.605894076740109e-11,-2.7652571918637776e-11,2.0827586907603473e-12,-6.762599102467121e-12,-2.7818342793487507e-11,-3.787557143310021e-11,4.3785407968403345e-12,7.002741207684734e-12,-1.740319206474122e-11,-8.09333795794546e-11,1.3226310972834515e-11,-5.047234499392796e-11,1.1598262631032613e-10
1.0280086620909855e-11,-4.1923101944599375e-11,-2.275557599305223e-12,-4.0097490293923794e-11,5.17970472055313e-11,-1.6107201412800895e-12,-8.074534069393906e-12,1.4674477339574846e-11,-1.063521241620433e-11,3.341961863984656e-12,-1.8674994648817537e-11,-3.6894584314876664e-11,4.47855198414977e-12,1.011895220758628e-11,-2.409732550799977e-11,4.432678577096001e-11,2.4047704745150336e-11,-7.483549010607614e-12,1.758861129332261e-11,2.0995204718536875e-11,-2.300440927252556e-11,7.179078262319886e-13,2.0105542479512818e-11,7.608279199821575e-12,9.043521660793782e-12,-1.4505865910682897e-11,2.198481294116526e-11,3.0891927795231314e-11,2.716390271005655e-12,-9.05118763985965e-12,5.667384220397752e-12,3.8096771503841266e-13,1.0691344220498332e-11,-3.090293871174532e-11,-1.6169866371126874e-11,1.6719165034238997e-11,-5.875285674987411e-11,-2.1565328226103792e-11,4.094954967471453e-11,-1.3842258650563836e-11,2.553003590839567e-11,3.828968954503422e-12,-1.848461535999833e-11,1.2252231585022907e-11,-2.958780852575643e-11,7.661141166295105e-11,-3.882590982612577e-11,5.29870726945165e-11
-2.304005379501335e-11,2.8924021500082482e-11,-4.8413841883983174e-11,-1.2257188920500693e-11,1.992524562280365e-11,-7.603133317457897e-11,-2.9514807314967836e-11,-7.696168618358855e-11,-4.4079770804225686e-11,2.819311884140379e-11,5.7883676251211515e-11,4.88286715614975e-12,-2.920882634264533e-11,-8.857698569624398e-12,1.0180001610909302e-11,-4.156188644933413e-11,-2.4064405383491216e-11,2.4336597184898574e-11,3.2188673742251844e-11,2.3069162106924683e-11,-3.674602052050341e-12,3.862237926865771e-11,8.449469917199328e-13,1.5717495196399002e-11,7.82330442418472e-12,5.762711511476668e-11,-5.999107843031303e-13,-3.4962969677655616e-11,-3.877851791345905e-11,-3.728576342995849e-11,-1.056256342673032e-11,-3.038436819728616e-11,4.208691447081082e-11,4.126656652316398e-11,-5.48974377020229e-12,5.6462436820302065e-11,-1.0591971706695948e-11,7.793127753810148e-12,-8.206515412276305e-12,-2.417149915848157e-11,-4.8786424541241255e-11,5.1909028336123635e-12,3.227188741924468e-11,-2.832705833120837e-11,1.8616358514181867e-11,5.993128282634539e-11,2.060756792833511e-11,7.512129264495657e-11
-5.254383903429725e-12,2.5253646722377942e-11,-8.998064151080954e-12,1.472959802575995e-11,-2.928970789392158e-11,-5.3890993620001815e-11,6.41050024962809e-14,2.2315026626703053e-11,7.815967493219831e-11,-7.024318104772743e-12,-3.600701834964333e-11,-2.188719663893836e-11,-3.8493503803302435e-11,-1.483811645158895e-11,2.810500780687701e-11,4.3147876055014544e-11,-1.0175010522675602e-11,3.027027780879511e-11,-1.4543061934719954e-11,2.516432207221688e-11,6.530639672737071e-12,-1.3106011464892017e-11,5.183416176452906e-12,9.295367073708945e-12,1.772788257217797e-11,-2.2291480756763095e-11,-2.563981667001115e-11,-5.465211633586201e-13,-3.72588118296006e-12,-6.3506981903400565e-12,2.797930016240381e-11,4.220213355956456e-12,-6.790341818885482e-13,5.673396256776071e-12,-6.715035622477972e-12,-2.3984769818233556e-11,-5.624965086301224e-12,-1.1400061041758016e-11,2.3863562913585405e-12,2.1071262455082477e-11,-3.772738564073444e-12,-4.691266884963511e-12,-6.1520741766199295e-12,-1.5116861860026312e-11,-6.9110629482674095e-12,-2.6737127043848927e-11,2.684147448312279e-11,-2.2997811269277754e-11
1.0376591906832397e-10,3.4441329607158716e-11,6.116241013581128e-11,3.156596988499232e-11,-2.0704709179601692e-11,-4.4083759697262026e-11,-3.526989320325896e-11,-5.3556137267447325e-11,3.453974902589215e-11,1.2381810554546923e-11,-7.017100691632939e-12,5.037061647645438e-11,-1.2997694937494029e-11,2.7478681513692195e-11,1.0532503402886924e-12,-2.4197125856838917e-11,1.0420771180340284e-11,-1.917106716818531e-11,-1.0728608037125765e-11,-3.49506953810631e-11,1.720495178550363e-11,4.381965589731485e-12,-3.271843485448979e-11,-1.852721731726646e-12,2.3268780839898238e-11,1.9292436661076554e-11,7.067307138250685e-12,2.472240439891045e-11,-4.77306434243271e-13,-3.9666206313500254e-11,-3.669999948335502e-12,-1.424076349264045e-11,-5.58326759487804e-12,-2.2712767700370658e-11,2.859393833804523e-11,1.9815239397101557e-11,3.479248170550794e-11,2.0224460327355996e-11,-3.8159444876819485e-11,5.7781164586443686e-12,2.1758019834204295e-11,7.982271828108539e-11,-3.022515588764323e-11,-2.8918221294269005e-11,-2.4323780737688014e-11,9.24515938987408e-12,5.067608177373026e-11,1.1577346259777437e-10
